コード,銘柄名,市場,現在値,前日比(%)
338A,ＺｅｎｍｕＴｅｃｈ,東G,"2,830","-95.0 (-3.25%) "
3391,ツルハＨＬＤＧ,東P,"2,115.5","+64.0 (+3.12%) "
3392,デリカフーズＨＬＤＧ,東S,"856","-19.0 (-2.17%) "
3393,スターティアＨＬＤＧ,東P,"2,761","+4.0 (+0.15%) "
3395,サンマルクＨＬＤＧ,東P,"2,662","+29.0 (+1.10%) "
3396,フェリシモ,東S,"855","+3.0 (+0.35%) "
3397,トリドールＨＬＤＧ,東P,"4,055","-17.0 (-0.42%) "
3399,丸千代山岡家,東S,"3,050","-50.0 (-1.61%) "
339A,プログレス・テクノロジーズ,東G,"1,014","-68.0 (-6.28%) "
3401,帝人,東P,"1,562","+19.5 (+1.26%) "
3402,東レ,東P,"1,119.5","+9.0 (+0.81%) "
3405,クラレ,東P,"1,610.5","-11.0 (-0.68%) "
3407,旭化成,東P,"1,519.5","-7.5 (-0.49%) "
3409,北紡,東S,"117","-1.0 (-0.85%) "
340A,ジグザグ,東G,"383","-5.0 (-1.29%) "
3415,ＴＯＫＹＯ　ＢＡＳＥ,東P,"411","-7.0 (-1.67%) "
3416,ピクスタ,東S,"899","+7.0 (+0.78%) "
3417,大木ヘルスケアＨＬＤＧ,東S,"1,361","+14.0 (+1.04%) "
3418,バルニバービ,東G,"1,099","-1.0 (-0.09%) "
3419,アートグリーン,名N,"1,909","-11.0 (-0.57%) "
341A,トヨコー,東G,"2,068","+12.0 (+0.58%) "
3420,ケー・エフ・シー,東S,"1,520","-15.0 (-0.98%) "
3421,稲葉製作所,東S,"1,635","-2.0 (-0.12%) "
3422,Ｊ−ＭＡＸ,東S,"427","+4.0 (+0.95%) "
3423,エスイー,東S,"271","0.0 (0.00%) "
3426,アトムリビンテック,東S,"1,313","+1.0 (+0.08%) "
3431,宮地エンジニアリンググループ,東P,"1,632","+7.0 (+0.43%) "
3433,トーカロ,東P,"3,070","+35.0 (+1.15%) "
3434,アルファＣｏ,東S,"1,223","+16.0 (+1.33%) "
3435,サンコーテクノ,東S,"1,342","+14.0 (+1.05%) "
3436,ＳＵＭＣＯ,東P,"2,379.5","+137.5 (+6.13%) "
3437,特殊電極,東S,"--","-- (--%) "
3439,三ツ知,東S,"722","-19.0 (-2.56%) "
343A,ＩＡＣＥトラベル,東S,"1,278","+2.0 (+0.16%) "
3440,日創グループ,東S,"936","+2.0 (+0.21%) "
3441,山王,東S,"2,266","+52.0 (+2.35%) "
3442,ＭＩＥコーポレーション,名M,"1,615","0.0 (0.00%) "
3443,川田テクノロジーズ,東P,"1,591","-5.0 (-0.31%) "
3444,菊池製作所,東S,"1,657","+157.0 (+10.47%) "
3445,ＲＳ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,東P,"5,400","+400.0 (+8.00%) "
3446,ジェイテックコーポレーション,東S,"2,082","+30.0 (+1.46%) "
3447,信和,東S,"982","-14.0 (-1.41%) "
3448,清鋼材,東PRO,"--","-- (--%) "
3449,テクノフレックス,東S,"4,260","-90.0 (-2.07%) "
3450,サトウ産業,東PRO,"--","-- (--%) "
3451,トーセイ・リート投資法人,東REIT,"144,000","+800.0 (+0.56%) "
3452,ビーロット,東S,"1,437","-15.0 (-1.03%) "
3454,ファーストブラザーズ,東S,"1,169","+8.0 (+0.69%) "
3455,ヘルスケア＆メディカル投資法人,東REIT,"117,600","-100.0 (-0.08%) "
3457,Ａｎｄ　ＤｏＨＬＤＧ,東P,"1,076","-3.0 (-0.28%) "
3459,サムティ・レジデンシャル投資,東REIT,"106,800","+500.0 (+0.47%) "
345A,高配当成長日本株ＥＴＮ,東ETF,"13,910","-120.0 (-0.86%) "
3461,パルマ,東S,"615","+65.0 (+11.82%) "
3462,野村不動産マスターファンド,東REIT,"160,600","+300.0 (+0.19%) "
3463,いちごホテルリート投資法人,東REIT,"115,000","-200.0 (-0.17%) "
3465,ケイアイスター不動産,東P,"3,240","+30.0 (+0.93%) "
3466,ラサールロジポート投資法人,東REIT,"154,400","+700.0 (+0.46%) "
3467,アグレ都市デザイン,東S,"2,323","+14.0 (+0.61%) "
3468,スターアジア不動産投資法人,東REIT,"56,500","-200.0 (-0.35%) "
3469,デュアルタップ,東S,"995","0.0 (0.00%) "
346A,ＮＦ　Ｓ＆Ｐ　５００半導体指数,東ETF,"4,549","+119.0 (+2.69%) "
3470,マリモ地方創生リート投資法人,東REIT,"112,500","-200.0 (-0.18%) "
3471,三井不動産ロジスティクスパーク,東REIT,"113,500","-100.0 (-0.09%) "
3472,日本ホテル＆レジデンシャル投資,東REIT,"71,200","+400.0 (+0.56%) "
3474,Ｇ―ＦＡＣＴＯＲＹ,東G,"549","-1.0 (-0.18%) "
3475,グッドコムアセット,東P,"1,686","+27.0 (+1.63%) "
3476,投資法人みらい,東REIT,"48,050","+100.0 (+0.21%) "
3477,フォーライフ,東G,"779","-22.0 (-2.75%) "
3479,ティーケーピー,東G,"1,723","-9.0 (-0.52%) "
347A,ＧＲＯＷＴＨ　ＰＯＷＥＲ,東PRO,"--","-- (--%) "
3480,ジェイ・エス・ビー,東P,"5,090","+30.0 (+0.59%) "
3481,三菱地所物流リート投資法人,東REIT,"123,500","-700.0 (-0.56%) "
3482,ロードスターキャピタル,東P,"3,035","+10.0 (+0.33%) "
3483,翔栄,東PRO,"--","-- (--%) "
3484,イノベーションＨＬＤＧ,東S,"1,124","+2.0 (+0.18%) "
3486,グローバル・リンク・マネジメン,東P,"1,917","-8.0 (-0.42%) "
3487,ＣＲＥロジスティクスファンド,東REIT,"156,900","-400.0 (-0.25%) "
3488,セントラル・リート投資法人,東REIT,"109,800","+300.0 (+0.27%) "
3489,フェイスネットワーク,東S,"757","-5.0 (-0.66%) "
348A,ＭＸＳ読売３３３日本株上場投信,東ETF,"269","-2.8 (-1.03%) "
3490,アズ企画設計,東S,"2,864","+24.0 (+0.85%) "
3491,ＧＡ　ｔｅｃｈｎｏｌｏｇｉｅｓ,東G,"1,507","-54.0 (-3.46%) "
3492,ＭＩＲＡＲＴＨ不動産投資法人,東REIT,"88,800","0.0 (0.00%) "
3494,マリオン,東S,"355","+2.0 (+0.57%) "
3495,香陵住販,東S,"2,414","0.0 (0.00%) "
3496,アズーム,東P,"4,125","-5.0 (-0.12%) "
3498,霞ヶ関キャピタル,東P,"6,410","-80.0 (-1.23%) "
349A,ＳＭＤＡＭＡｃｔｉｖｅグロース,東ETF,"764.5","+18.1 (+2.42%) "
3501,ＳＵＭＩＮＯＥ,東P,"1,259","+11.0 (+0.88%) "
3504,丸八ＨＬＤＧ,名M,"1,165","+5.0 (+0.43%) "
350A,デジタルグリッド,東G,"797","-4.0 (-0.50%) "
3512,日本フエルト,東S,"875","-25.0 (-2.78%) "
3513,イチカワ,東S,"3,425","-80.0 (-2.28%) "
351A,アクシスＩＴパートナーズ,東PRO,"--","-- (--%) "
3521,テルマー湯ＨＬＤＧ,東S,"152","-5.0 (-3.18%) "
3524,日東製網,東S,"1,489","-62.0 (-4.00%) "
3529,アツギ,東S,"1,057","+39.0 (+3.83%) "
352A,ＬＯＩＶＥ,東G,"539","-4.0 (-0.74%) "
3536,アクサスＨＬＤＧ,東S,"131","+1.0 (+0.77%) "
3537,昭栄薬品,東S,"1,580","0.0 (0.00%) "
3538,ウイルプラスＨＬＤＧ,東S,"984","-13.0 (-1.30%) "
3539,ＪＭ　ＨＬＤＧ,東P,"1,365","0.0 (0.00%) "
3542,ベガコーポレーション,東G,"1,657","-37.0 (-2.18%) "
3543,コメダＨＬＤＧ,東P,"3,070","+40.0 (+1.32%) "
3544,サツドラＨＬＤＧ,東S,"865","+5.0 (+0.58%) "
3546,アレンザＨＬＤＧ,東P,"1,454","-1.0 (-0.07%) "
3547,ユニシアＨＬＤＧ,東S,"1,864","+42.0 (+2.31%) "
3548,バロックジャパンリミテッド,東P,"730","-4.0 (-0.54%) "
3549,クスリのアオキＨＬＤＧ,東P,"3,709","+79.0 (+2.18%) "
354A,ｉＦブルームバーグ日本株５０,東ETF,"2,847","-9.0 (-0.32%) "
3550,スタジオアタオ,東G,"225","0.0 (0.00%) "
3551,ダイニック,東S,"1,060","-19.0 (-1.76%) "
3553,共和レザー,東S,"910","-10.0 (-1.09%) "
3556,リネットジャパングループ,東G,"930","-13.0 (-1.38%) "
3557,ユナイテッド＆コレクティブ,東G,"590","-28.0 (-4.53%) "
3558,ジェイドグループ,東G,"2,018","-24.0 (-1.18%) "
3559,ピーバンドットコム,東S,"492","-1.0 (-0.20%) "
355A,ナウビレッジ,東PRO,"--","-- (--%) "
3560,ほぼ日,東S,"4,235","-65.0 (-1.51%) "
3561,力の源ＨＬＤＧ,東P,"1,484","+21.0 (+1.44%) "
3562,Ｎｏ．１,東S,"1,635","-10.0 (-0.61%) "
3563,ＦＯＯＤ　＆　ＬＩＦＥ　ＣＯＭ,東P,"9,138","+19.0 (+0.21%) "
3565,アセンテック,東S,"1,340","+8.0 (+0.60%) "
3566,ユニフォームネクスト,東G,"808","+15.0 (+1.89%) "
3569,セーレン,東P,"3,125","0.0 (0.00%) "
356A,ＧＸ　Ｓ＆Ｐ５００キャト１００,東ETF,"1,431","+11.0 (+0.77%) "
3571,ソトー,東S,"701","-3.0 (-0.43%) "
3577,東海染工,東S,"995","+21.0 (+2.16%) "
357A,エフアンドエフ,東PRO,"--","-- (--%) "
3580,小松マテーレ,東P,"742","+11.0 (+1.50%) "
3583,オーベクス,東S,"1,301","-28.0 (-2.11%) "
358A,ゼン・ランド,東PRO,"--","-- (--%) "
3591,ワコールＨＬＤＧ,東P,"4,727","-43.0 (-0.90%) "
3593,ホギメディカル,東P,"6,660","0.0 (0.00%) "
3597,自重堂,東S,"10,060","-20.0 (-0.20%) "
3598,山喜,東S,"164","0.0 (0.00%) "
359A,ＮＥＸＴ　ＳＴＡＧＥ,東PRO,"--","-- (--%) "
3600,フジックス,東S,"1,652","-19.0 (-1.14%) "
3607,クラウディアＨＬＤＧ,東S,"364","-13.0 (-3.45%) "
3608,ＴＳＩ　ＨＬＤＧ,東P,"1,373","-27.0 (-1.93%) "
360A,東証ＲＥＩＴ　Ｃｏｒｅ　ＥＴＦ,東ETF,"1,146","-2.0 (-0.17%) "
3611,マツオカコーポレーション,東S,"2,119","+13.0 (+0.62%) "
3612,ワールド,東P,"1,507","+7.0 (+0.47%) "
361A,リビングハウス,東PRO,"--","-- (--%) "
3622,ネットイヤーグループ,東S,"567","+11.0 (+1.98%) "
3623,ビリングシステム,東G,"1,070","-16.0 (-1.47%) "
3624,アクセルマーク,東G,"79","+1.0 (+1.28%) "
3625,テックファームＨＬＤＧ,東G,"625","+3.0 (+0.48%) "
3626,ＴＩＳ,東P,"3,530","-73.0 (-2.03%) "
3627,テクミラＨＬＤＧ,東S,"278","-4.0 (-1.42%) "
3628,データホライゾン,東G,"455","-20.0 (-4.21%) "
362A,エクシオＨＬＤＧ,東PRO,"--","-- (--%) "
3632,グリーＨＬＤＧ,東P,"366","-6.0 (-1.61%) "
3633,ＧＭＯペパボ,東S,"1,891","-9.0 (-0.47%) "
3634,ソケッツ,東S,"778","+100.0 (+14.75%) "
3635,コーエーテクモＨＬＤＧ,東P,"1,611.5","+15.5 (+0.97%) "
3636,三菱総合研究所,東P,"4,790","+20.0 (+0.42%) "
3639,ボルテージ,東S,"246","-2.0 (-0.81%) "
363A,ｉＦ英国　ＦＴＳＥ１００,東ETF,"2,660","+11.0 (+0.42%) "
3640,電算,東S,"2,925","+20.0 (+0.69%) "
3641,パピレス,東S,"995","+4.0 (+0.40%) "
3645,メディカルネット,東G,"304","+2.0 (+0.66%) "
3646,駅探,東S,"335","-5.0 (-1.47%) "
3647,アスリナ,東S,"130","-2.0 (-1.52%) "
3648,ＡＧＳ,東S,"1,140","-28.0 (-2.40%) "
3649,ファインデックス,東P,"803","-7.0 (-0.86%) "
364A,ＮＦ　Ｓ＆Ｐ　５００配当貴族,東ETF,"2,368","-23.0 (-0.96%) "
3652,ディジタルメディアプロ,東G,"2,511","-6.0 (-0.24%) "
3653,モルフォ,東G,"672","-46.0 (-6.41%) "
3656,ＫＬａｂ,東P,"249","-9.0 (-3.49%) "
3657,ポールトゥウィンＨＬＤＧ,東P,"303","-5.0 (-1.62%) "
3659,ネクソン,東P,"2,635","-19.5 (-0.73%) "
365A,伊澤タオル,東S,"712","+1.0 (+0.14%) "
3660,アイスタイル,東P,"470","+6.0 (+1.29%) "
3661,エムアップＨＬＤＧ,東P,"717","0.0 (0.00%) "
3662,エイチームＨＬＤＧ,東P,"1,009","+19.0 (+1.92%) "
3663,セルシス,東P,"1,376","+7.0 (+0.51%) "
3664,ＷＩＺＥ,東G,"36","0.0 (0.00%) "
3665,エニグモ,東P,"378","+8.0 (+2.16%) "
3667,ｅｎｉｓｈ,東S,"52","-2.0 (-3.70%) "
3668,コロプラ,東P,"436","+8.0 (+1.87%) "
366A,ウェルネス・コミュニケーション,東G,"1,003","-25.0 (-2.43%) "
3670,協立情報通信,東S,"1,824","+14.0 (+0.77%) "
3671,ソフトマックス,東S,"342","-2.0 (-0.58%) "
3672,オルトプラス,東S,"36","-2.0 (-5.26%) "
3673,ブロードリーフ,東P,"883","+6.0 (+0.68%) "
3674,オークファン,東G,"326","-9.0 (-2.69%) "
3675,クロス・マーケティンググループ,東S,"624","+2.0 (+0.32%) "
3676,デジタルハーツＨＬＤＧ,東P,"839","-4.0 (-0.47%) "
3678,メディアドゥ,東P,"1,278","-22.0 (-1.69%) "
3679,じげん,東P,"406","-4.0 (-0.98%) "
367A,プリモグローバルＨＬＤＧ,東S,"2,805","+8.0 (+0.29%) "
3680,ホットリンク,東G,"223","0.0 (0.00%) "
3681,ブイキューブ,東P,"46","-6.0 (-11.54%) "
3682,エンカレッジ・テクノロジ,東S,"664","-3.0 (-0.45%) "
3683,サイバーリンクス,東S,"986","-11.0 (-1.10%) "
3686,ディー・エル・イー,東S,"108","+1.0 (+0.93%) "
3687,フィックスターズ,東P,"1,295","+32.0 (+2.53%) "
368A,北里,東P,"1,316","+11.0 (+0.84%) "
3690,イルグルム,東S,"543","-11.0 (-1.99%) "
3691,デジタルプラス,東G,"1,989","+132.0 (+7.11%) "
3692,ＦＦＲＩセキュリティ,東G,"5,890","+60.0 (+1.03%) "
3694,オプティム,東P,"429","-7.0 (-1.61%) "
3695,ＧＭＯプロダクトプラットフォー,東G,"1,639","-4.0 (-0.24%) "
3696,セレス,東P,"1,491","-4.0 (-0.27%) "
3697,ＳＨＩＦＴ,東P,"649.9","-11.5 (-1.74%) "
3698,ＣＲＩ・ミドルウェア,東S,"1,000","+2.0 (+0.20%) "
369A,エータイ,東G,"2,569","+43.0 (+1.70%) "
3708,特種東海製紙,東P,"1,578","+13.0 (+0.83%) "
370A,リバイブル,東PRO,"--","-- (--%) "
3710,ジョルダン,東S,"613","-22.0 (-3.46%) "
3712,情報企画,東S,"1,098","+3.0 (+0.27%) "
3719,ＡＩストーム,東S,"224","0.0 (0.00%) "
371A,デージーネット,東PRO,"--","-- (--%) "
3723,日本ファルコム,東G,"2,227","-18.0 (-0.80%) "
3726,フォーシーズＨＤ,東S,"424","-10.0 (-2.30%) "
3727,アプリックス,東G,"178","+1.0 (+0.56%) "
372A,レント,東S,"5,600","+10.0 (+0.18%) "
3733,ソフトウェア・サービス,東S,"11,450","-310.0 (-2.64%) "
3739,コムシード,名N,"139","-1.0 (-0.71%) "
373A,リップス,東G,"1,557","-3.0 (-0.19%) "
3741,セック,東P,"2,894","+35.0 (+1.22%) "
3744,サイオス,東S,"439","+5.0 (+1.15%) "
3747,インタートレード,東S,"585","0.0 (0.00%) "
3750,ＡＤＲ１２０Ｓ,東S,"835","+15.0 (+1.83%) "
3753,フライトソリューションズ,東S,"156","+2.0 (+1.30%) "
3758,アエリア,東S,"245","-4.0 (-1.61%) "
375A,ＹＡＫ　ＨＬＤＧ,東PRO,"--","-- (--%) "
3760,ケイブ,東S,"601","-6.0 (-0.99%) "
3762,テクマトリックス,東P,"1,821","-14.0 (-0.76%) "
3763,プロシップ,東P,"1,513","-7.0 (-0.46%) "
3765,ガンホー・オンライン,東P,"2,522","-17.0 (-0.67%) "
3766,システムズ・デザイン,東S,"1,227","+11.0 (+0.90%) "
3768,リスクモンスター,東S,"597","+7.0 (+1.19%) "
3769,ＧＭＯペイメントゲートウェイ,東P,"7,792","-177.0 (-2.22%) "
376A,ＮＦブルームバーグ米国７−１０,東ETF,"5,049","0.0 (0.00%) "
3771,システムリサーチ,東P,"1,657","-6.0 (-0.36%) "
3772,ウェルス・マネジメント,東S,"1,092","+26.0 (+2.44%) "
3773,アドバンスト・メディア,東G,"1,104","+2.0 (+0.18%) "
3774,インターネットイニシアティブ,東P,"2,727.5","-50.5 (-1.82%) "
3775,ガイアックス,名N,"416","-2.0 (-0.48%) "
3776,ブロードバンドタワー,東S,"225","-2.0 (-0.88%) "
3777,環境フレンドリーＨＬＤＧ,東G,"57","-2.0 (-3.39%) "
3778,さくらインターネット,東P,"3,295","-350.0 (-9.60%) "
3779,ジェイ・エスコムＨＬＤＧ,東S,"150","0.0 (0.00%) "
377A,エージェントＩＧＨＬＤＧ,名M,"1,030","-2.0 (-0.19%) "
3787,テクノマセマティカル,東S,"373","-44.0 (-10.55%) "
3788,ＧＭＯグローバルサイン・ＨＬＤ,東P,"1,963","+25.0 (+1.29%) "
378A,ヒット,東G,"2,518","+37.0 (+1.49%) "
3791,ＩＧポート,東S,"1,291","-34.0 (-2.57%) "
3793,ドリコム,東G,"403","-5.0 (-1.23%) "
3796,いい生活,東S,"386","+67.0 (+21.00%) "
3798,ＵＬＳグループ,東S,"512","-14.0 (-2.66%) "
3799,キーウェアソリューションズ,東S,"1,105","-7.0 (-0.63%) "
379A,ＧＸ　Ｓ＆Ｐ５００　ＥＴＦ,東ETF,"1,277","+12.0 (+0.95%) "
3800,ユニリタ,東S,"1,901","-9.0 (-0.47%) "
3802,エコミック,東S,"470","-3.0 (-0.63%) "
3803,イメージ情報開発,東G,"551","-6.0 (-1.08%) "
3804,システム　ディ,東S,"1,860","+108.0 (+6.16%) "
3807,フィスコ,東G,"108","-1.0 (-0.92%) "
3808,オーケーウェブ,名N,"41","+3.0 (+7.89%) "
380A,ＧＸ　チャイナテック　ＥＴＦ,東ETF,"1,048","+11.0 (+1.06%) "
3810,サイバーステップ　ＨＬＤＧ,東S,"219","-10.0 (-4.37%) "
3815,メディア工房,東G,"448","+1.0 (+0.22%) "
3816,大和コンピューター,東S,"1,139","+13.0 (+1.15%) "
3817,ＳＲＡ　ＨＬＤＧ,東P,"4,455","-30.0 (-0.67%) "
381A,ｉＦ米国国債３−５年ヘッジなし,東ETF,"2,234","-6.0 (-0.27%) "
3823,ＴＨＥ　ＷＨＹ　ＨＯＷ　ＤＯ,東S,"45","0.0 (0.00%) "
3825,リミックスポイント,東S,"223","+1.0 (+0.45%) "
3826,システムインテグレータ,東S,"446","-2.0 (-0.45%) "
382A,ｉＦ米国国債３−５年ヘッジあり,東ETF,"1,979","-1.0 (-0.05%) "
3834,朝日ネット,東P,"627","-3.0 (-0.48%) "
3835,ｅＢＡＳＥ,東P,"404","0.0 (0.00%) "
3836,アバントグループ,東P,"1,305","-28.0 (-2.10%) "
3837,アドソル日進,東P,"1,480","-7.0 (-0.47%) "
3839,ＯＤＫソリューションズ,東S,"623","-3.0 (-0.48%) "
383A,ＭＸＳ　Ｓ＆Ｐ５００均等ウェイ,東ETF,"2,464","-11.0 (-0.44%) "
3840,パス,東S,"58","-2.0 (-3.33%) "
3841,ジーダット,東S,"1,148","-33.0 (-2.79%) "
3842,ネクストジェン,東S,"971","+3.0 (+0.31%) "
3843,フリービット,東P,"1,499","+10.0 (+0.67%) "
3844,コムチュア,東P,"1,340","-14.0 (-1.03%) "
3845,アイフリークモバイル,東S,"280","+1.0 (+0.36%) "
3848,データ・アプリケーション,東S,"904","-1.0 (-0.11%) "
3850,エヌ・ティ・ティ・データ・イン,東S,"2,669","-25.0 (-0.93%) "
3851,日本一ソフトウェア,東S,"845","-4.0 (-0.47%) "
3853,アステリア,東P,"1,557","-22.0 (-1.39%) "
3854,アイル,東P,"2,389","-6.0 (-0.25%) "
3856,Ａｂａｌａｎｃｅ,東S,"527","-4.0 (-0.75%) "
3858,ユビキタスＡＩ,東S,"327","-1.0 (-0.30%) "
385A,山本通産,東PRO,"--","-- (--%) "
3861,王子ＨＬＤＧ,東P,"815.2","-7.0 (-0.85%) "
3863,日本製紙,東P,"1,302","-130.0 (-9.08%) "
3864,三菱製紙,東P,"936","-23.0 (-2.40%) "
3865,北越コーポレーション,東P,"880","-10.0 (-1.12%) "
386A,みのや,東S,"1,367","-37.0 (-2.64%) "
3877,中越パルプ工業,東P,"1,911","-17.0 (-0.88%) "
3878,巴川,東S,"871","+1.0 (+0.11%) "
387A,フラー,東G,"1,063","+8.0 (+0.76%) "
3880,大王製紙,東P,"965","+6.0 (+0.63%) "
3891,ニッポン高度紙工業,東S,"6,150","+1,000.0 (+19.42%) "
3892,岡山製紙,東S,"1,673","-16.0 (-0.95%) "
3895,ハビックス,東S,"410","-3.0 (-0.73%) "
3896,阿波製紙,東S,"435","-11.0 (-2.47%) "
389A,八光オートメーション,東PRO,"--","-- (--%) "
3900,クラウドワークス,東G,"612","-8.0 (-1.29%) "
3901,マークラインズ,東P,"1,520","+4.0 (+0.26%) "
3903,ｇｕｍｉ,東P,"338","+1.0 (+0.30%) "
3904,カヤック,東G,"422","+7.0 (+1.69%) "
3905,データセクション,東G,"1,467","-12.0 (-0.81%) "
3907,シリコンスタジオ,東S,"584","-8.0 (-1.35%) "
3908,コラボス,東S,"325","-13.0 (-3.85%) "
3909,ショーケース,東S,"226","-2.0 (-0.88%) "
3910,エムケイシステム,東S,"296","0.0 (0.00%) "
3911,Ａｉｍｉｎｇ,東G,"189","0.0 (0.00%) "
3912,モバイルファクトリー,東S,"1,177","-24.0 (-2.00%) "
3913,ＧｒｅｅｎＢｅｅ,東S,"1,075","+6.0 (+0.56%) "
3914,ＪＩＧ―ＳＡＷ,東G,"2,368","-7.0 (-0.29%) "
3915,テラスカイ,東P,"1,773","-14.0 (-0.78%) "
3916,デジタル・インフォメーション,東P,"912","-16.0 (-1.72%) "
3917,アイリッジ,東G,"455","-4.0 (-0.87%) "
3918,ＰＣＩ　ＨＬＤＧ,東S,"1,029","-3.0 (-0.29%) "
391A,山忠,名M,"2,550","+29.0 (+1.15%) "
3920,アイビーシー,東S,"1,001","-2.0 (-0.20%) "
3921,ネオジャパン,東P,"1,562","+1.0 (+0.06%) "
3922,ＰＲ　ＴＩＭＥＳ,東P,"2,129","+14.0 (+0.66%) "
3923,ラクス,東P,"833.3","-6.0 (-0.71%) "
3925,ダブルスタンダード,東P,"1,357","-5.0 (-0.37%) "
3926,オープンドア,東S,"309","-3.0 (-0.96%) "
3927,フーバーブレイン,東S,"1,052","+22.0 (+2.14%) "
3928,マイネット,東S,"275","-6.0 (-2.14%) "
3929,ソーシャルワイヤー,東G,"330","0.0 (0.00%) "
392A,ｉＳ　ＮＡＳＤＡＱ　トップ３０,東ETF,"258.9","+3.1 (+1.21%) "
3930,はてな,東G,"881","-300.0 (-25.40%) "
3931,バリューゴルフ,東G,"1,824","+49.0 (+2.76%) "
3932,アカツキ,東P,"2,754","-54.0 (-1.92%) "
3933,チエル,東S,"677","-5.0 (-0.73%) "
3934,ベネフィットジャパン,東S,"1,908","-58.0 (-2.95%) "
3935,エディア,東S,"681","+1.0 (+0.15%) "
3936,グローバルウェイ,東G,"193","-16.0 (-7.66%) "
3937,Ｕｂｉｃｏｍ　ＨＬＤＧ,東S,"966","0.0 (0.00%) "
3939,カナミックネットワーク,東P,"545","+8.0 (+1.49%) "
393A,ＲｉｔａＸ,東PRO,"--","-- (--%) "
3940,ノムラシステムコーポレーション,東S,"132","+1.0 (+0.76%) "
3941,レンゴー,東P,"1,269.5","-4.5 (-0.35%) "
3943,大石産業,東S,"1,365","-1.0 (-0.07%) "
3944,古林紙工,東S,"2,380","+30.0 (+1.28%) "
3945,スーパーバッグ,東S,"2,195","-40.0 (-1.79%) "
3946,トーモク,東P,"3,420","-75.0 (-2.15%) "
3947,ダイナパック,東S,"2,379","-2.0 (-0.08%) "
3948,光ビジネスフォーム,東S,"1,183","-18.0 (-1.50%) "
394A,業界改革厳選ＥＴＦテレビ業界,東ETF,"545","-3.8 (-0.69%) "
3950,ザ・パック,東P,"1,289","-2.0 (-0.15%) "
3951,朝日印刷,東S,"864","-3.0 (-0.35%) "
3953,大村紙業,東S,"777","-8.0 (-1.02%) "
3954,昭和パックス,東S,"3,190","+90.0 (+2.90%) "
3955,イムラ,東S,"861","-6.0 (-0.69%) "
3958,笹徳印刷,東S,"563","+4.0 (+0.72%) "
395A,業界改革厳選ＥＴＦ地銀,東ETF,"827.9","-0.8 (-0.10%) "
3962,チェンジＨＬＤＧ,東P,"900","+2.0 (+0.22%) "
3963,シンクロ・フード,東P,"427","+3.0 (+0.71%) "
3964,オークネット,東P,"1,168","+10.0 (+0.86%) "
3965,キャピタル・アセット・プランニ,東S,"860","-3.0 (-0.35%) "
3967,エルテス,東G,"583","+1.0 (+0.17%) "
3968,セグエグループ,東P,"523","+9.0 (+1.75%) "
3969,エイトレッド,東S,"1,405","+1.0 (+0.07%) "
396A,業界改革厳選ＥＴＦＲＥＩＴイベ,東ETF,"519","0.0 (0.00%) "
3970,イノベーション,東G,"903","-6.0 (-0.66%) "
3974,ＳＣＡＴ,東S,"582","+1.0 (+0.17%) "
3976,シャノン,東G,"400","-4.0 (-0.99%) "
